Note rows are prey, columns are predators - all groups printed out as predator and prey for convenience (if not a consumer)
1.600000e+02 DR 3.453169e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.895054e-04 0.000000e+00 1.408150e-03 1.538790e-03 1.767832e-02 0.000000e+00 0.000000e+00 3.690794e+01 4.150751e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.108020e+01
1.600000e+02 DC 1.943695e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.539649e-05 0.000000e+00 1.484902e-05 7.663080e-06 3.335766e-05 0.000000e+00 0.000000e+00 8.046244e-01 9.455357e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.992492e-01
1.650000e+02 WAE 3.004147e+05 0.000000e+00 0.000000e+00 0.000000e+00 2.079031e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.079031e+04
1.650000e+02 YPH 3.914344e+06 0.000000e+00 0.000000e+00 0.000000e+00 2.930502e+03 9.158139e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.931418e+03
1.650000e+02 GZS 1.829812e+07 0.000000e+00 0.000000e+00 0.000000e+00 6.343120e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.343120e+01
1.650000e+02 RDG 4.837650e+05 0.000000e+00 0.000000e+00 0.000000e+00 8.178610e+02 2.144328e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.180754e+02
1.650000e+02 DRE 5.199688e+10 7.313796e-08 0.000000e+00 0.000000e+00 3.991295e-03 4.101881e-03 0.000000e+00 5.993219e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.692498e-03
1.650000e+02 CHI 1.152187e+09 2.441374e-09 2.076148e-13 0.000000e+00 2.399943e-01 6.004632e-02 1.155820e+00 5.277380e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.461138e+00
1.650000e+02 DIA 2.941458e+11 3.148441e-11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.864333e-04 0.000000e+00 8.377108e-06 0.000000e+00 0.000000e+00 0.000000e+00 2.204481e+00 2.541565e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.458932e+00
1.650000e+02 GRN 2.360444e+11 1.574981e-11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.221582e-04 0.000000e+00 8.479598e-06 0.000000e+00 0.000000e+00 0.000000e+00 2.244138e+00 2.585965e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.503065e+00
1.650000e+02 CAL 3.572968e+12 7.998436e-10 0.000000e+00 0.000000e+00 5.357434e-02 8.093852e-03 2.613153e-01 4.653491e-04 2.778842e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.262277e-01
1.650000e+02 ROT 3.447265e+11 4.848822e-10 0.000000e+00 0.000000e+00 5.466756e-02 8.219969e-03 2.545589e-01 4.728970e-04 2.817785e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.207371e-01
1.650000e+02 PB 2.798627e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.503628e-04 0.000000e+00 2.791647e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.807404e+01 2.031314e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.010579e+01
1.650000e+02 BB 2.674860e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.650000e+02 DL 1.111456e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.380850e-05 0.000000e+00 8.741444e-05 3.345069e-05 8.499575e-04 0.000000e+00 0.000000e+00 5.191971e+00 5.871608e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.780157e+00
1.650000e+02 DR 3.453169e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.021783e-03 0.000000e+00 1.774484e-03 1.630136e-03 1.748983e-02 0.000000e+00 0.000000e+00 3.928541e+01 4.419478e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.372680e+01
1.650000e+02 DC 1.943695e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.492993e-05 0.000000e+00 1.439905e-05 7.430866e-06 3.234682e-05 0.000000e+00 0.000000e+00 7.802418e-01 9.168831e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.719992e-01
1.700000e+02 WAE 3.004147e+05 0.000000e+00 0.000000e+00 0.000000e+00 2.110513e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.110513e+04
1.700000e+02 YPH 3.914344e+06 0.000000e+00 0.000000e+00 0.000000e+00 3.105319e+03 9.536775e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.106273e+03
1.700000e+02 GZS 4.659578e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.700000e+02 RDG 4.837650e+05 0.000000e+00 0.000000e+00 0.000000e+00 1.190277e+03 3.150724e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.190592e+03
1.700000e+02 DRE 5.199688e+10 7.254954e-08 0.000000e+00 0.000000e+00 4.003363e-03 4.176499e-03 0.000000e+00 6.111064e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.790968e-03
1.700000e+02 CHI 1.152187e+09 2.384668e-09 2.017545e-13 0.000000e+00 2.449648e-01 5.901007e-02 1.178568e+00 5.153678e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.487697e+00
1.700000e+02 DIA 2.941458e+11 3.055972e-11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.847207e-04 0.000000e+00 8.142152e-06 0.000000e+00 0.000000e+00 0.000000e+00 2.143401e+00 2.471057e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.390800e+00
1.700000e+02 GRN 2.360444e+11 1.528740e-11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.210470e-04 0.000000e+00 8.244441e-06 0.000000e+00 0.000000e+00 0.000000e+00 2.182817e+00 2.515195e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.434665e+00
1.700000e+02 CAL 3.572968e+12 7.922036e-10 0.000000e+00 0.000000e+00 5.792922e-02 8.177555e-03 2.857537e-01 4.598510e-04 2.761755e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.550821e-01
1.700000e+02 ROT 3.447265e+11 4.803809e-10 0.000000e+00 0.000000e+00 5.913224e-02 8.307663e-03 2.794942e-01 4.673730e-04 2.801101e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.502026e-01
1.700000e+02 PB 2.798627e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.530230e-04 0.000000e+00 2.938404e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.789794e+01 2.011713e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.991010e+01
1.700000e+02 BB 2.674860e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.700000e+02 DL 1.111456e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.740761e-05 0.000000e+00 1.008029e-04 3.308235e-05 8.308558e-04 0.000000e+00 0.000000e+00 5.161472e+00 5.836917e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.746186e+00
1.700000e+02 DR 3.453169e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.159457e-03 0.000000e+00 2.241615e-03 1.731950e-03 1.724175e-02 0.000000e+00 0.000000e+00 4.185262e+01 4.709881e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.658488e+01
1.700000e+02 DC 1.943695e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.449081e-05 0.000000e+00 1.397555e-05 7.212311e-06 3.139544e-05 0.000000e+00 0.000000e+00 7.572935e-01 8.899159e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.463522e-01
1.750000e+02 WAE 3.004147e+05 0.000000e+00 0.000000e+00 0.000000e+00 2.137477e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.137477e+04
1.750000e+02 YPH 3.914344e+06 0.000000e+00 0.000000e+00 0.000000e+00 3.262949e+03 9.867025e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.263936e+03
1.750000e+02 GZS 4.659578e+06 0.000000e+00 0.000000e+00 0.000000e+00 7.825894e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.825894e+02
1.750000e+02 RDG 4.837650e+05 0.000000e+00 0.000000e+00 0.000000e+00 1.537644e+03 4.079447e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.538052e+03
1.750000e+02 DRE 5.199688e+10 7.262056e-08 0.000000e+00 0.000000e+00 3.997370e-03 4.224461e-03 0.000000e+00 6.224003e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.844232e-03
1.750000e+02 CHI 1.152187e+09 2.329200e-09 1.961673e-13 0.000000e+00 2.485234e-01 5.794223e-02 1.145163e+00 5.042961e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.456672e+00
1.750000e+02 DIA 2.941458e+11 2.968834e-11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.209035e-04 0.000000e+00 7.920580e-06 0.000000e+00 0.000000e+00 0.000000e+00 2.085747e+00 2.404513e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.326527e+00
1.750000e+02 GRN 2.360444e+11 1.485171e-11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.671005e-04 0.000000e+00 8.022669e-06 0.000000e+00 0.000000e+00 0.000000e+00 2.124919e+00 2.448389e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.370133e+00
1.750000e+02 CAL 3.572968e+12 7.904743e-10 0.000000e+00 0.000000e+00 6.150083e-02 8.218769e-03 2.807047e-01 4.569365e-04 2.744279e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.536255e-01
1.750000e+02 ROT 3.447265e+11 4.795207e-10 0.000000e+00 0.000000e+00 6.280645e-02 8.352361e-03 2.716711e-01 4.645121e-04 2.784098e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.460785e-01
1.750000e+02 PB 2.798627e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.547794e-04 0.000000e+00 3.067197e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.772580e+01 1.992618e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.971888e+01
1.750000e+02 BB 2.674860e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.750000e+02 DL 1.111456e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.831342e-05 0.000000e+00 1.062742e-04 3.252578e-05 8.113806e-04 0.000000e+00 0.000000e+00 5.085374e+00 5.750887e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.661471e+00
1.750000e+02 DR 3.453169e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.182285e-03 0.000000e+00 2.362063e-03 1.740869e-03 1.694796e-02 0.000000e+00 0.000000e+00 4.212329e+01 4.741196e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.688672e+01
1.750000e+02 DC 1.943695e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.407679e-05 0.000000e+00 1.357625e-05 7.006245e-06 3.049843e-05 0.000000e+00 0.000000e+00 7.356566e-01 8.644898e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.221707e-01
1.800000e+02 WAE 3.004147e+05 0.000000e+00 0.000000e+00 0.000000e+00 2.159248e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.159248e+04
1.800000e+02 YPH 3.914344e+06 0.000000e+00 0.000000e+00 0.000000e+00 3.401356e+03 1.014838e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.402371e+03
1.800000e+02 GZS 4.659578e+06 0.000000e+00 0.000000e+00 0.000000e+00 1.795553e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.795553e+03
1.800000e+02 RDG 4.837650e+05 0.000000e+00 0.000000e+00 0.000000e+00 1.881049e+03 4.990208e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.881548e+03
1.800000e+02 DRE 5.199688e+10 7.182415e-08 0.000000e+00 0.000000e+00 4.016759e-03 4.305577e-03 0.000000e+00 6.435203e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.965856e-03
1.800000e+02 CHI 1.152187e+09 2.276203e-09 1.908739e-13 0.000000e+00 2.516566e-01 5.690335e-02 1.114124e+00 4.945641e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.427629e+00
1.800000e+02 DIA 2.941458e+11 2.886469e-11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.650201e-04 0.000000e+00 7.711277e-06 0.000000e+00 0.000000e+00 0.000000e+00 2.031269e+00 2.341645e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.265806e+00
1.800000e+02 GRN 2.360444e+11 1.443981e-11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.229871e-04 0.000000e+00 7.813167e-06 0.000000e+00 0.000000e+00 0.000000e+00 2.070204e+00 2.385269e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.309161e+00
1.800000e+02 CAL 3.572968e+12 7.807237e-10 0.000000e+00 0.000000e+00 6.605444e-02 8.312412e-03 2.769287e-01 4.593964e-04 2.727066e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.544820e-01
1.800000e+02 ROT 3.447265e+11 4.737381e-10 0.000000e+00 0.000000e+00 6.750610e-02 8.451664e-03 2.646474e-01 4.672036e-04 2.767495e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.438398e-01
1.800000e+02 PB 2.798627e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.576881e-04 0.000000e+00 3.244450e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.756058e+01 1.974395e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.953545e+01
1.800000e+02 BB 2.674860e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.800000e+02 DL 1.111456e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.882902e-05 0.000000e+00 1.107109e-04 3.188246e-05 7.937773e-04 0.000000e+00 0.000000e+00 4.990837e+00 5.644163e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.556249e+00
1.800000e+02 DR 3.453169e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.199201e-03 0.000000e+00 2.469883e-03 1.734482e-03 1.671094e-02 0.000000e+00 0.000000e+00 4.196138e+01 4.723910e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.670741e+01
1.800000e+02 DC 1.943695e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.368577e-05 0.000000e+00 1.319913e-05 6.811627e-06 2.965125e-05 0.000000e+00 0.000000e+00 7.152217e-01 8.404762e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.993326e-01
1.850000e+02 WAE 3.004147e+05 0.000000e+00 0.000000e+00 0.000000e+00 2.176772e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.176772e+04
1.850000e+02 YPH 3.914344e+06 0.000000e+00 0.000000e+00 0.000000e+00 3.523821e+03 1.038974e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.524859e+03
1.850000e+02 GZS 4.659578e+06 0.000000e+00 0.000000e+00 0.000000e+00 2.910216e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.910216e+03
1.850000e+02 RDG 4.837650e+05 0.000000e+00 0.000000e+00 0.000000e+00 2.227772e+03 5.900355e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.228362e+03
1.850000e+02 DRE 5.199688e+10 7.106619e-08 0.000000e+00 0.000000e+00 4.034774e-03 4.381289e-03 0.000000e+00 6.675517e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.083614e-03
1.850000e+02 CHI 1.152187e+09 2.225467e-09 1.858510e-13 0.000000e+00 2.543673e-01 5.589044e-02 1.085250e+00 4.859669e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.400368e+00
1.850000e+02 DIA 2.941458e+11 2.808557e-11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.076696e-04 0.000000e+00 7.513247e-06 0.000000e+00 0.000000e+00 0.000000e+00 1.979705e+00 2.282155e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.208336e+00
1.850000e+02 GRN 2.360444e+11 1.405017e-11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.769963e-04 0.000000e+00 7.614940e-06 0.000000e+00 0.000000e+00 0.000000e+00 2.018409e+00 2.325534e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.251447e+00
1.850000e+02 CAL 3.572968e+12 7.713965e-10 0.000000e+00 0.000000e+00 7.046761e-02 8.398883e-03 2.737486e-01 4.649131e-04 2.710065e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.557901e-01
1.850000e+02 ROT 3.447265e+11 4.682264e-10 0.000000e+00 0.000000e+00 7.208017e-02 8.544415e-03 2.583778e-01 4.730891e-04 2.751230e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.422267e-01
1.850000e+02 PB 2.798627e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.604292e-04 0.000000e+00 3.422902e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.740151e+01 1.956952e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.935896e+01
1.850000e+02 BB 2.674860e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.850000e+02 DL 1.111456e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.933398e-05 0.000000e+00 1.152898e-04 3.127114e-05 7.769026e-04 0.000000e+00 0.000000e+00 4.901271e+00 5.543210e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.456575e+00
1.850000e+02 DR 3.453169e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.217668e-03 0.000000e+00 2.588205e-03 1.730376e-03 1.647999e-02 0.000000e+00 0.000000e+00 4.185059e+01 4.712725e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.658533e+01
1.850000e+02 DC 1.943695e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.331588e-05 0.000000e+00 1.284240e-05 6.627529e-06 2.884986e-05 0.000000e+00 0.000000e+00 6.958914e-01 8.177606e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.777291e-01
1.900000e+02 WAE 3.004147e+05 0.000000e+00 0.000000e+00 0.000000e+00 2.190781e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.190781e+04
1.900000e+02 YPH 3.914344e+06 0.000000e+00 0.000000e+00 0.000000e+00 3.632771e+03 1.059776e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.633830e+03
1.900000e+02 GZS 4.659578e+06 0.000000e+00 0.000000e+00 0.000000e+00 4.125666e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.125666e+03
1.900000e+02 RDG 4.837650e+05 0.000000e+00 0.000000e+00 0.000000e+00 2.579730e+03 6.814878e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.580412e+03
