Time Predator Cohort Stock Updated WAE YPH GZS RDG DRE CHI DIA GRN CAL ROT PB BB DL DR DC
9.000000e+01 RDG 3 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.224249e-01 4.174745e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.152750e-02 0.000000e+00 4.820503e-01 2.198225e-01 6.964489e-10
9.000000e+01 RDG 4 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.796491e-01 5.248795e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.613553e-02 0.000000e+00 4.457143e-01 2.032523e-01 6.439598e-10
9.000000e+01 DRE 0 0 1 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.090909e-05 1.090909e-05 9.105693e-01 8.914437e-02 0.000000e+00 0.000000e+00 6.400402e-05 2.004974e-04 1.090909e-13
9.000000e+01 CHI 0 0 1 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.843462e-01 4.156538e-01 7.575466e-12
9.000000e+01 CAL 0 0 1 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.555890e-01 1.555890e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.859917e-01 2.028303e-01 7.366437e-10
9.000000e+01 ROT 0 0 1 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.555887e-01 1.555887e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.859916e-01 2.028309e-01 7.366423e-10
9.500000e+01 WAE 0 0 1 0.000000e+00 2.399194e-02 0.000000e+00 1.008809e-03 0.000000e+00 2.132538e-03 0.000000e+00 0.000000e+00 8.860760e-01 8.679073e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
9.500000e+01 WAE 1 0 1 0.000000e+00 2.399237e-02 0.000000e+00 1.008800e-03 0.000000e+00 2.133205e-03 0.000000e+00 0.000000e+00 8.860750e-01 8.679058e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
9.500000e+01 WAE 2 0 1 0.000000e+00 8.935968e-01 0.000000e+00 4.977498e-02 5.462453e-02 2.003710e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
9.500000e+01 WAE 3 0 1 0.000000e+00 8.849994e-01 0.000000e+00 4.929373e-02 6.338168e-02 2.325159e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
9.500000e+01 WAE 4 0 1 0.000000e+00 8.839860e-01 0.000000e+00 4.923613e-02 6.441473e-02 2.363165e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
9.500000e+01 WAE 5 0 1 6.489544e-02 2.977219e-01 5.779360e-01 1.658242e-02 4.134741e-02 1.516903e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
9.500000e+01 WAE 6 0 1 6.519678e-02 2.991052e-01 5.806225e-01 1.665941e-02 3.705662e-02 1.359493e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
9.500000e+01 WAE 7 0 1 6.514980e-02 2.988897e-01 5.802042e-01 1.664741e-02 3.772484e-02 1.384010e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
9.500000e+01 YPH 0 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.285718e-03 3.038471e-03 0.000000e+00 0.000000e+00 9.002986e-01 8.818382e-02 1.617216e-05 0.000000e+00 1.195970e-04 5.763487e-05 1.665722e-13
9.500000e+01 YPH 1 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.472824e-03 3.107254e-03 0.000000e+00 0.000000e+00 9.000657e-01 8.816094e-02 1.616381e-05 0.000000e+00 1.195218e-04 5.758722e-05 1.664943e-13
9.500000e+01 YPH 2 0 0 0.000000e+00 0.000000e+00 0.000000e+00 5.289846e-06 2.296261e-03 8.420743e-04 0.000000e+00 0.000000e+00 9.078900e-01 8.892732e-02 3.267962e-06 0.000000e+00 2.414441e-05 1.160192e-05 3.368605e-14
9.500000e+01 YPH 3 0 0 0.000000e+00 0.000000e+00 0.000000e+00 5.289771e-06 2.294926e-03 8.415887e-04 0.000000e+00 0.000000e+00 9.078917e-01 8.892748e-02 3.267912e-06 0.000000e+00 2.414394e-05 1.160168e-05 3.368547e-14
9.500000e+01 YPH 4 0 0 0.000000e+00 2.551151e-05 0.000000e+00 5.289657e-06 2.295504e-03 8.418028e-04 0.000000e+00 0.000000e+00 9.078678e-01 8.892513e-02 3.267868e-06 0.000000e+00 2.414346e-05 1.160130e-05 3.368505e-14
9.500000e+01 YPH 5 0 0 0.000000e+00 2.464750e-04 0.000000e+00 2.067140e-05 2.292333e-03 8.406406e-04 0.000000e+00 0.000000e+00 9.076564e-01 8.890443e-02 3.266958e-06 0.000000e+00 2.413689e-05 1.159839e-05 3.367556e-14
9.500000e+01 YPH 6 0 0 0.000000e+00 2.464934e-04 0.000000e+00 2.067286e-05 2.299884e-03 8.434116e-04 0.000000e+00 0.000000e+00 9.076470e-01 8.890350e-02 3.267357e-06 0.000000e+00 2.413921e-05 1.159866e-05 3.367998e-14
9.500000e+01 GZS 0 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.113259e-03 0.000000e+00 0.000000e+00 9.088635e-01 8.902319e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
9.500000e+01 GZS 1 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.975829e-04 9.975829e-04 9.980048e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
9.500000e+01 GZS 2 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.977420e-04 9.977420e-04 9.980045e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
9.500000e+01 GZS 3 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.982101e-04 9.982101e-04 9.980036e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
9.500000e+01 GZS 4 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.983687e-04 9.983687e-04 9.980033e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
9.500000e+01 RDG 0 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.314429e-02 3.615158e-03 0.000000e+00 0.000000e+00 8.937682e-01 8.754421e-02 1.692400e-04 0.000000e+00 1.186315e-03 5.726202e-04 1.650721e-12
9.500000e+01 RDG 1 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.333834e-02 3.668508e-03 0.000000e+00 0.000000e+00 8.935434e-01 8.752222e-02 1.691834e-04 0.000000e+00 1.185908e-03 5.724023e-04 1.650211e-12
9.500000e+01 RDG 2 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.115819e-01 1.121556e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.298953e-02 0.000000e+00 2.316762e-01 1.125368e-01 3.212356e-10
9.500000e+01 RDG 3 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.134835e-01 3.915027e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.844507e-02 0.000000e+00 4.806637e-01 2.334927e-01 6.664335e-10
9.500000e+01 RDG 4 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.690958e-01 4.934885e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.349178e-02 0.000000e+00 4.458814e-01 2.165961e-01 6.182160e-10
9.500000e+01 DRE 0 0 1 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.094493e-05 1.094493e-05 9.105063e-01 8.918321e-02 0.000000e+00 0.000000e+00 6.638580e-05 2.222191e-04 1.094493e-13
9.500000e+01 CHI 0 0 1 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.756625e-01 4.243375e-01 7.428076e-12
9.500000e+01 CAL 0 0 1 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.493975e-01 1.493975e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.852257e-01 2.159794e-01 7.073295e-10
9.500000e+01 ROT 0 0 1 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.493972e-01 1.493972e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.852256e-01 2.159801e-01 7.073280e-10
1.000000e+02 WAE 0 0 1 0.000000e+00 2.451873e-02 0.000000e+00 1.055023e-03 0.000000e+00 2.079890e-03 0.000000e+00 0.000000e+00 8.855618e-01 8.678452e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e+02 WAE 1 0 1 0.000000e+00 2.451916e-02 0.000000e+00 1.055012e-03 0.000000e+00 2.080560e-03 0.000000e+00 0.000000e+00 8.855609e-01 8.678437e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e+02 WAE 2 0 1 0.000000e+00 8.934467e-01 0.000000e+00 5.041062e-02 5.420632e-02 1.936314e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e+02 WAE 3 0 1 0.000000e+00 8.850163e-01 0.000000e+00 4.993500e-02 6.280525e-02 2.243481e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e+02 WAE 4 0 1 0.000000e+00 8.840225e-01 0.000000e+00 4.987889e-02 6.381896e-02 2.279697e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e+02 WAE 5 0 1 6.582895e-02 2.987749e-01 5.758882e-01 1.685764e-02 4.117940e-02 1.470982e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e+02 WAE 6 0 1 6.612950e-02 3.001397e-01 5.785198e-01 1.693460e-02 3.695627e-02 1.320130e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e+02 WAE 7 0 1 6.608268e-02 2.999271e-01 5.781100e-01 1.692261e-02 3.761392e-02 1.343622e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e+02 YPH 0 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.307228e-03 2.966903e-03 0.000000e+00 0.000000e+00 9.002916e-01 8.822802e-02 1.623275e-05 0.000000e+00 1.256016e-04 6.446313e-05 1.671971e-13
1.000000e+02 YPH 1 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.493476e-03 3.033610e-03 0.000000e+00 0.000000e+00 9.000614e-01 8.820539e-02 1.622438e-05 0.000000e+00 1.255214e-04 6.440947e-05 1.671189e-13
1.000000e+02 YPH 2 0 0 0.000000e+00 0.000000e+00 0.000000e+00 5.519343e-06 2.298225e-03 8.208143e-04 0.000000e+00 0.000000e+00 9.078638e-01 8.897002e-02 3.280112e-06 0.000000e+00 2.535389e-05 1.297578e-05 3.381134e-14
1.000000e+02 YPH 3 0 0 0.000000e+00 0.000000e+00 0.000000e+00 5.519264e-06 2.296877e-03 8.203370e-04 0.000000e+00 0.000000e+00 9.078655e-01 8.897018e-02 3.280060e-06 0.000000e+00 2.535338e-05 1.297551e-05 3.381076e-14
1.000000e+02 YPH 4 0 0 0.000000e+00 0.000000e+00 0.000000e+00 5.519291e-06 2.297494e-03 8.205600e-04 0.000000e+00 0.000000e+00 9.078647e-01 8.897009e-02 3.280104e-06 0.000000e+00 2.535353e-05 1.297541e-05 3.381123e-14
1.000000e+02 YPH 5 0 0 0.000000e+00 2.546965e-04 0.000000e+00 2.163024e-05 2.294245e-03 8.194004e-04 0.000000e+00 0.000000e+00 9.076221e-01 8.894632e-02 3.279073e-06 0.000000e+00 2.534574e-05 1.297171e-05 3.380050e-14
1.000000e+02 YPH 6 0 0 0.000000e+00 2.547155e-04 0.000000e+00 2.163176e-05 2.301875e-03 8.221273e-04 0.000000e+00 0.000000e+00 9.076127e-01 8.894538e-02 3.279474e-06 0.000000e+00 2.534812e-05 1.297198e-05 3.380495e-14
1.000000e+02 GZS 0 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.061144e-03 0.000000e+00 0.000000e+00 9.088697e-01 8.906912e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e+02 GZS 1 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.001306e-03 1.001306e-03 9.979974e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e+02 GZS 2 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.001466e-03 1.001466e-03 9.979971e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e+02 GZS 3 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.001936e-03 1.001936e-03 9.979961e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e+02 GZS 4 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.002096e-03 1.002096e-03 9.979958e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e+02 RDG 0 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.318116e-02 3.530746e-03 0.000000e+00 0.000000e+00 8.936544e-01 8.757763e-02 1.698535e-04 0.000000e+00 1.245783e-03 6.403976e-04 1.656712e-12
1.000000e+02 RDG 1 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.337541e-02 3.582757e-03 0.000000e+00 0.000000e+00 8.934308e-01 8.755573e-02 1.697968e-04 0.000000e+00 1.245356e-03 6.401552e-04 1.656202e-12
1.000000e+02 RDG 2 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.978393e-01 1.067785e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.221836e-02 0.000000e+00 2.367837e-01 1.224808e-01 3.137262e-10
1.000000e+02 RDG 3 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.040769e-01 3.645000e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.520331e-02 0.000000e+00 4.791932e-01 2.478816e-01 6.348667e-10
1.000000e+02 RDG 4 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.579186e-01 4.606659e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.069268e-02 0.000000e+00 4.460469e-01 2.307352e-01 5.909597e-10
1.000000e+02 DRE 0 0 1 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.098505e-05 1.098505e-05 9.104394e-01 8.922204e-02 0.000000e+00 0.000000e+00 6.913678e-05 2.473997e-04 1.098505e-13
1.000000e+02 CHI 0 0 1 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.671008e-01 4.328992e-01 7.278759e-12
1.000000e+02 CAL 0 0 1 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.428421e-01 1.428421e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.844010e-01 2.299147e-01 6.762931e-10
1.000000e+02 ROT 0 0 1 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.428418e-01 1.428418e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.844009e-01 2.299155e-01 6.762914e-10
1.050000e+02 WAE 0 0 1 0.000000e+00 2.507070e-02 0.000000e+00 1.103810e-03 0.000000e+00 2.022176e-03 0.000000e+00 0.000000e+00 8.850267e-01 8.677660e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.050000e+02 WAE 1 0 1 0.000000e+00 2.507111e-02 0.000000e+00 1.103798e-03 0.000000e+00 2.022848e-03 0.000000e+00 0.000000e+00 8.850258e-01 8.677646e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.050000e+02 WAE 2 0 1 0.000000e+00 8.932751e-01 0.000000e+00 5.106071e-02 5.379943e-02 1.864773e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.050000e+02 WAE 3 0 1 0.000000e+00 8.850090e-01 0.000000e+00 5.058826e-02 6.224520e-02 2.157520e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.050000e+02 WAE 4 0 1 0.000000e+00 8.840344e-01 0.000000e+00 5.053252e-02 6.324104e-02 2.192042e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.050000e+02 WAE 5 0 1 6.676070e-02 2.998361e-01 5.738242e-01 1.713898e-02 4.101828e-02 1.421763e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.050000e+02 WAE 6 0 1 6.706037e-02 3.011827e-01 5.764023e-01 1.721590e-02 3.686112e-02 1.277673e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.050000e+02 WAE 7 0 1 6.701369e-02 3.009730e-01 5.760009e-01 1.720392e-02 3.750847e-02 1.300112e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.050000e+02 YPH 0 0 1 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.333424e-03 2.887895e-03 0.000000e+00 0.000000e+00 9.002848e-01 8.827265e-02 1.630080e-05 0.000000e+00 1.325469e-04 7.236451e-05 1.678988e-13
1.050000e+02 YPH 1 0 1 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.518864e-03 2.952368e-03 0.000000e+00 0.000000e+00 9.000574e-01 8.825029e-02 1.629240e-05 0.000000e+00 1.324611e-04 7.230403e-05 1.678203e-13
1.050000e+02 YPH 2 0 1 0.000000e+00 0.000000e+00 0.000000e+00 5.763024e-06 2.298825e-03 7.967400e-04 0.000000e+00 0.000000e+00 9.078408e-01 8.901326e-02 3.295176e-06 0.000000e+00 2.675888e-05 1.456431e-05 3.396655e-14
1.050000e+02 YPH 3 0 1 0.000000e+00 0.000000e+00 0.000000e+00 5.763297e-06 2.296970e-03 7.961198e-04 0.000000e+00 0.000000e+00 9.078431e-01 8.901344e-02 3.295423e-06 0.000000e+00 2.675959e-05 1.456373e-05 3.396901e-14
1.050000e+02 YPH 4 0 1 0.000000e+00 0.000000e+00 0.000000e+00 5.763345e-06 2.297553e-03 7.963260e-04 0.000000e+00 0.000000e+00 9.078424e-01 8.901336e-02 3.295484e-06 0.000000e+00 2.675980e-05 1.456359e-05 3.396966e-14
1.050000e+02 YPH 5 0 1 0.000000e+00 2.634209e-04 0.000000e+00 1.763542e-05 2.294294e-03 7.951979e-04 0.000000e+00 0.000000e+00 9.075957e-01 8.898918e-02 3.294446e-06 0.000000e+00 2.675154e-05 1.455937e-05 3.395885e-14
1.050000e+02 YPH 6 0 1 0.000000e+00 2.634398e-04 0.000000e+00 2.265292e-05 2.301850e-03 7.978194e-04 0.000000e+00 0.000000e+00 9.075818e-01 8.898780e-02 3.294842e-06 0.000000e+00 2.675388e-05 1.455957e-05 3.396324e-14
1.050000e+02 GZS 0 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.003958e-03 0.000000e+00 0.000000e+00 9.088802e-01 8.911587e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.050000e+02 GZS 1 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.005486e-03 1.005486e-03 9.979890e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.050000e+02 GZS 2 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.005646e-03 1.005646e-03 9.979887e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.050000e+02 GZS 3 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.006120e-03 1.006120e-03 9.979878e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.050000e+02 GZS 4 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.006281e-03 1.006281e-03 9.979874e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.050000e+02 RDG 0 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.322508e-02 3.437340e-03 0.000000e+00 0.000000e+00 8.935239e-01 8.760979e-02 1.705415e-04 0.000000e+00 1.314548e-03 7.188056e-04 1.663430e-12
1.050000e+02 RDG 1 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.341966e-02 3.487891e-03 0.000000e+00 0.000000e+00 8.933013e-01 8.758799e-02 1.704848e-04 0.000000e+00 1.314098e-03 7.185345e-04 1.662920e-12
1.050000e+02 RDG 2 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.828019e-01 1.010050e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.137497e-02 0.000000e+00 2.423742e-01 1.333484e-01 3.055135e-10
1.050000e+02 RDG 3 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.943028e-01 3.367489e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.183585e-02 0.000000e+00 4.776773e-01 2.628165e-01 6.020760e-10
1.050000e+02 RDG 4 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.462225e-01 4.267314e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.776459e-02 0.000000e+00 4.462309e-01 2.455147e-01 5.624471e-10
1.050000e+02 DRE 0 0 1 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.103014e-05 1.103014e-05 9.103682e-01 8.926086e-02 0.000000e+00 0.000000e+00 7.231777e-05 2.765136e-04 1.103014e-13
1.050000e+02 CHI 0 0 1 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.585974e-01 4.414026e-01 7.127672e-12
1.050000e+02 CAL 0 0 1 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.359821e-01 1.359821e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.835516e-01 2.444842e-01 6.438138e-10
1.050000e+02 ROT 0 0 1 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.359817e-01 1.359817e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.835515e-01 2.444850e-01 6.438121e-10
1.100000e+02 WAE 0 0 2 0.000000e+00 1.033130e-03 0.000000e+00 3.343663e-04 0.000000e+00 2.036543e-03 0.000000e+00 0.000000e+00 9.075547e-01 8.904129e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.100000e+02 WAE 1 0 2 0.000000e+00 2.447900e-02 0.000000e+00 1.156602e-03 0.000000e+00 1.961455e-03 0.000000e+00 0.000000e+00 8.855319e-01 8.687106e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.100000e+02 WAE 2 0 2 3.093347e-01 6.060371e-01 0.000000e+00 3.660352e-02 4.646914e-02 1.555545e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.100000e+02 WAE 3 0 2 3.117294e-01 5.981500e-01 0.000000e+00 3.616823e-02 5.220489e-02 1.747525e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.100000e+02 WAE 4 0 2 3.117589e-01 5.974553e-01 0.000000e+00 3.612869e-02 5.288671e-02 1.770366e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.100000e+02 WAE 5 0 2 3.021466e-01 5.518229e-01 5.886630e-02 3.344865e-02 5.197578e-02 1.739810e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.100000e+02 WAE 6 0 2 1.516196e-01 2.658035e-01 5.291314e-01 1.612323e-02 3.611340e-02 1.208797e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.100000e+02 WAE 7 0 2 1.975861e-01 2.506645e-01 4.991006e-01 1.520842e-02 3.622782e-02 1.212578e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
